28, 0, 8, 0, 30, 47, 0, 41, 0, 0, 0, 1, 41, 28, 23, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 22, 20, 0, 6, 30, 26, 0, 46, 0, 0, 11, 11, 0, 34, 3, 41, 0, 46, 9, 48, 0, 49, 0
0, 0, 0, 0, 0, 26, 48, 0, 24, 34, 17, 0, 0, 0, 4, 36, 47, 29, 0, 5, 33, 0, 0, 0, 0, 32, 35, 0, 42, 0, 18, 3, 11, 0, 48, 0, 4, 0, 0, 30, 0, 0, 0, 6, 0, 0, 32, 49, 11, 1
0, 0, 12, 6, 21, 13, 23, 47, 28, 0, 46, 0, 28, 45, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 32, 0, 12, 19, 0, 47, 0, 8, 42, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 10, 29, 0, 11, 5, 32, 0
42, 0, 0, 0, 0, 19, 48, 0, 0, 0, 6, 47, 42, 0, 15, 38, 7, 0, 0, 30, 0, 0, 46, 0, 35, 12, 0, 0, 0, 26, 0, 46, 29, 0, 0, 44, 0, 38, 26, 0, 13, 0, 7, 0, 4, 28, 0, 0, 1, 9
36, 0, 0, 0, 39, 29, 0, 0, 0, 0, 0, 18, 23, 30, 0, 0, 0, 15, 37, 0, 0, 0, 44, 22, 0, 19, 0, 0, 0, 26, 0, 0, 20, 0, 9, 23, 1, 0, 14, 0, 14, 38, 10, 0, 4, 6, 0, 42, 0, 0
24, 0, 0, 0, 7, 0, 20, 0, 0, 0, 0, 5, 48, 28, 7, 0, 0, 32, 49, 15, 0, 10, 5, 20, 42, 0, 0, 0, 0, 0, 33, 15, 21, 12, 0, 0, 0, 0, 0, 40, 0, 15, 22, 0, 0, 2, 46, 21, 0, 0
46, 0, 0, 28, 25, 46, 0, 0, 0, 16, 15, 23, 15, 0, 43, 44, 0, 0, 18, 0, 30, 0, 21, 0, 0, 47, 26, 26, 0, 0, 2, 4, 0, 0, 31, 10, 0, 0, 27, 7, 0, 9, 0, 0, 0, 0, 5, 0, 0, 0
29, 47, 0, 18, 0, 0, 0, 0, 0, 13, 0, 0, 0, 15, 44, 12, 0, 24, 35, 0, 1, 0, 0, 6, 18, 0, 0, 0, 33, 2, 0, 0, 0, 0, 40, 0, 42, 0, 0, 0, 0, 0, 0, 27, 37, 12, 7, 43, 0, 0
0, 0, 0, 23, 0, 0, 19, 0, 0, 46, 36, 27, 42, 8, 0, 0, 0, 32, 3, 0, 0, 0, 32, 30, 3, 8, 46, 0, 15, 4, 0, 0, 0, 0, 0, 26, 25, 0, 41, 0, 1, 25, 0, 8, 9, 29, 0, 0, 44, 0
0, 6, 0, 0, 18, 0, 0, 9, 9, 0, 3, 34, 0, 38, 0, 13, 0, 0, 0, 0, 0, 27, 36, 26, 11, 42, 29, 20, 21, 0, 0, 0, 0, 0, 32, 38, 0, 39, 3, 12, 2, 1, 23, 26, 0, 14, 0, 18, 0, 8
26, 4, 0, 0, 43, 0, 25, 0, 0, 0, 0, 0, 45, 21, 0, 0, 22, 0, 0, 0, 14, 0, 23, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 33, 28, 0, 0, 10, 0, 40, 27, 0, 17, 25, 46, 39, 0, 0, 25
44, 42, 44, 0, 0, 48, 1, 47, 6, 10, 14, 0, 15, 11, 21, 1, 5, 22, 36, 23, 0, 1, 17, 46, 48, 0, 0, 9, 0, 31, 40, 0, 32, 33, 0, 47, 0, 41, 31, 21, 0, 43, 0, 35, 18, 0, 40, 0, 4, 41
12, 6, 0, 44, 0, 44, 21, 14, 0, 3, 33, 0, 0, 38, 15, 0, 29, 47, 0, 19, 0, 23, 0, 0, 0, 1, 44, 23, 0, 10, 0, 26, 38, 28, 47, 0, 0, 1, 0, 47, 0, 36, 21, 18, 17, 5, 15, 0, 5, 26
49, 0, 43, 26, 49, 35, 43, 0, 28, 10, 0, 41, 23, 0, 0, 0, 42, 3, 11, 0, 24, 45, 0, 0, 4, 0, 0, 1, 0, 0, 42, 25, 0, 0, 0, 0, 0, 3, 14, 0, 11, 13, 0, 40, 0, 11, 27, 11, 0, 13
35, 3, 0, 0, 0, 0, 35, 0, 0, 15, 9, 7, 23, 0, 0, 33, 36, 17, 0, 35, 35, 0, 38, 11, 0, 0, 38, 0, 0, 0, 0, 0, 39, 0, 41, 1, 3, 0, 3, 42, 0, 3, 0, 33, 26, 20, 0, 0, 17, 0
26, 25, 28, 0, 35, 30, 0, 33, 0, 41, 44, 0, 27, 33, 0, 22, 0, 0, 8, 22, 0, 0, 41, 11, 0, 2, 26, 14, 0, 27, 0, 41, 3, 10, 31, 0, 14, 3, 0, 35, 7, 47, 11, 0, 22, 8, 0, 0, 0, 25
0, 0, 0, 48, 40, 6, 8, 25, 45, 0, 32, 33, 48, 0, 0, 0, 8, 32, 0, 20, 0, 0, 0, 0, 30, 0, 0, 0, 40, 7, 0, 0, 12, 0, 21, 47, 0, 42, 35, 0, 40, 27, 3, 0, 0, 33, 10, 12, 0, 0
40, 0, 0, 18, 46, 0, 0, 17, 23, 11, 0, 0, 21, 0, 2, 0, 33, 21, 27, 15, 47, 0, 1, 34, 0, 0, 13, 14, 0, 0, 0, 1, 2, 40, 0, 0, 11, 0, 7, 40, 0, 28, 0, 0, 11, 37, 0, 0, 0, 0
28, 0, 28, 3, 20, 0, 22, 0, 0, 0, 28, 0, 15, 19, 0, 0, 0, 0, 48, 8, 9, 0, 0, 3, 0, 0, 0, 38, 15, 9, 0, 25, 1, 27, 43, 36, 13, 3, 47, 27, 28, 0, 0, 0, 0, 40, 6, 0, 19, 0
8, 0, 25, 20, 5, 7, 26, 45, 1, 0, 0, 36, 0, 43, 19, 3, 43, 9, 33, 18, 0, 12, 23, 41, 0, 0, 7, 10, 22, 0, 0, 0, 23, 0, 0, 21, 0, 0, 11, 3, 0, 0, 0, 35, 4, 0, 11, 0, 30, 0
0, 14, 1, 38, 0, 0, 0, 3, 46, 8, 38, 0, 7, 0, 36, 0, 36, 9, 0, 0, 27, 0, 33, 0, 6, 10, 0, 0, 0, 0, 27, 8, 26, 17, 35, 18, 40, 33, 0, 0, 0, 0, 35, 0, 0, 0, 0, 27, 0, 4
38, 0, 0, 11, 0, 0, 32, 25, 32, 46, 0, 49, 0, 0, 0, 26, 0, 41, 0, 41, 0, 17, 0, 46, 0, 29, 4, 4, 0, 0, 37, 9, 0, 25, 18, 17, 0, 26, 22, 0, 11, 0, 4, 0, 0, 0, 0, 15, 0, 0
47, 0, 18, 17, 16, 0, 37, 0, 14, 35, 49, 0, 31, 45, 0, 0, 43, 0, 0, 0, 37, 0, 0, 9, 0, 0, 28, 6, 2, 0, 12, 29, 14, 46, 0, 5, 11, 20, 8, 33, 37, 40, 0, 0, 0, 0, 46, 28, 11, 34
0, 14, 28, 18, 33, 0, 26, 0, 0, 43, 6, 0, 19, 22, 0, 12, 0, 0, 34, 2, 21, 13, 0, 48, 32, 11, 0, 0, 46, 5, 7, 0, 0, 39, 40, 15, 27, 0, 0, 10, 0, 6, 11, 0, 0, 46, 0, 24, 0, 0
23, 0, 8, 0, 0, 15, 37, 6, 0, 42, 0, 2, 0, 0, 0, 0, 0, 0, 18, 0, 0, 38, 22, 0, 49, 5, 0, 42, 21, 0, 43, 0, 18, 0, 0, 0, 11, 0, 0, 12, 0, 0, 0, 27, 15, 28, 24, 0, 34, 0
0, 24, 0, 16, 0, 0, 15, 11, 17, 0, 0, 31, 38, 43, 0, 26, 16, 13, 0, 33, 0, 0, 28, 49, 11, 32, 1, 0, 0, 0, 0, 44, 0, 0, 4, 5, 0, 17, 0, 0, 0, 19, 30, 0, 0, 11, 0, 34, 0, 0
0, 0, 20, 24, 0, 0, 0, 8, 26, 13, 16, 3, 12, 25, 26, 0, 0, 41, 24, 0, 44, 2, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 8, 25, 41, 26, 13, 0, 25, 0, 0, 0, 0, 4, 0, 34, 0, 0, 0, 0
